full_visitor_id,touchpoint_path,converted
0036785035678996840,Social,0
0036789507128441927,Organic Search,0
0036818975867492091,Social,0
0036837500514038013,Referral > Referral,0
0036861382480070311,Direct,0
0036869008722345377,Organic Search,0
0036928597272806936,Organic Search,0
0036936146963891094,Organic Search,0
0036945086736445142,Direct,0
0037010726615130400,Social,0
003709227984604616,Organic Search,0
0037193446869340547,Social,0
0037220742104196140,Organic Search > Organic Search > Organic Search > Organic Search,0
0037233444640098247,Referral,0
0037366175999980841,Referral,0
0037429214162498132,Social,0
0037450407786691864,Organic Search,0
0037451063425102337,Social,0
0037538940582824021,Organic Search,0
0037557228547307813,Referral,0
00376579680723632,Social,0
0037721725593188366,Social,0
0037723787818647088,Direct,0
0037770467252265269,Social,0
0037783571258638030,Organic Search,0
0037848652357836335,Social,0
0037885676769823225,Organic Search,0
0037936239312645785,Social,0
0037950785716776948,Direct > Direct,0
0037988716658161954,Organic Search,0
0038000541945232967,Direct,0
0038018548406917748,Referral > Referral > Referral,0
0038029990389426207,Social,0
0038038149052527288,Social,0
0038059227903573017,Social,0
0038065222732611986,Social,0
0038065390551130216,Paid Search,0
0038084408722169508,Paid Search,0
0038152393466809755,Direct,0
0038156184195399483,Organic Search,0
0038204794834089882,Social,0
0038212029681812332,Organic Search,0
0038242526477840007,Social,0
003824347042119472,Social,0
0038339254645639086,Social,0
0038340976517632632,Organic Search,0
0038357959159398607,Organic Search,0
0038372732494930290,Direct > Direct,0
0038491694742067509,Social,0
0038502500680573987,Social,0
0038515116616594998,Direct,0
0038546859850554928,Direct,0
0038551521484260282,Organic Search,0
003856861863558227,Social,0
0038605633821240262,Organic Search > Organic Search,0
0038640395175310554,Social,0
0038664226742716393,Direct,0
0038677689919556476,Affiliates,0
0038756241902639271,Social,0
0038792091820317396,Social,0
0038885294269947968,Organic Search,0
0038923848180294012,Social,0
0038946456301283416,Social,0
0039019013833857352,Social,0
0039059455783899718,Organic Search,0
0039069864313512057,Organic Search,0
0039077013060826204,Organic Search,0
0039111855105559308,Social,0
0039165840583522914,Organic Search,0
0039178314451794423,Organic Search,0
0039233060372770948,Direct,0
0039248122555205944,Direct,0
0039337046546757269,Organic Search,0
0039355620311196549,Social,0
0039375706469802607,Social,0
0039430680759161089,Social > Social > Social,0
0039431253382750384,Affiliates,0
0039459006725234550,Direct,0
0039476774428832632,Organic Search,0
0039703191048528841,Organic Search,0
0039708125893218624,Direct,0
0039712017256422576,Organic Search,0
0039798900163330977,Referral > Referral > Referral > Referral > Referral > Referral > Referral,0
0039821187577921291,Social,0
0039842300870624712,Social,0
0039867784234115156,Referral,0
0039897341900276611,Social,0
0039983825752653644,Direct,0
0039997208860039379,Social,0
0040013481015682818,Social,0
0040049618747594913,Organic Search,0
0040119033763623629,Social,0
0040184029641985666,Social,0
0040206413772350165,Social,0
0040270132307801986,Organic Search,0
0040276098163132199,Social,0
0040326132500669917,Social > Social,0
0040341951508686578,Organic Search,0
0040393271832121464,Organic Search,0
0040399552492269273,Organic Search,0
0040409152246949288,Direct > Organic Search,0
0040443425513259133,Direct > Direct > Direct,0
0040449813244015870,Direct,0
0040489756743390299,Social,0
0040532163152290716,Organic Search,0
0040557671479068927,Organic Search,0
004057140893353257,Direct,0
0040577328457708928,Direct,0
0040622501837899381,Referral > Organic Search > Referral,0
0040627743901214418,Direct,0
0040631190989178470,Organic Search,0
0040693243734043673,Social,0
004069363679410919,Direct,0
0040715910933979362,Social,0
0040742902627518531,Social,0
0040755917570593558,Organic Search,0
0040768641920975002,Social,0
004077215585200500,Organic Search,0
0040857274869698753,Organic Search,0
0040901041151882438,Organic Search,0
0040915209711603538,Referral,0
0040955791627032026,Social > Social,0
0040991763712533462,Direct,0
0041069433330204404,Direct,0
0041094492297032876,Referral,0
0041109793950463401,Social,0
0041125047766929406,Social,0
004122913207924697,Social,0
0041322168680364198,Organic Search,0
0041353679303072317,Organic Search,0
004136716512206121,Organic Search,0
0041430522097427329,Organic Search,0
0041433251293137359,Social,0
0041454383811627255,Social > Social > Social,0
0041457937156603835,Organic Search,0
0041458959405264628,Direct,0
0041460500668992431,Organic Search,0
004156049438291597,Organic Search,0
0041601381047281240,Referral,0
0041622055666297795,Organic Search > Organic Search,0
0041733764952831535,Organic Search > Paid Search,0
0041737192854240057,Social,0
0041751296318963919,Organic Search,0
0041760632007814288,Referral > Referral > Referral > Referral > Referral > Referral > Referral > Referral > Referral,0
0041766289286136825,Organic Search > Organic Search,0
004189949541459051,Social,0
0041924029843055916,Organic Search,0
0041932681441119361,Social,0
0041949361057825444,Organic Search,0
0041966506686891684,Social,0
004196670234173420,Organic Search,0
0041973181821617635,Display,0
0042036547317932300,Organic Search > Organic Search > Organic Search,0
0042068030283555185,Direct,0
0042113224480007111,Social,0
0042151603485314623,Social,0
0042196554604817025,Organic Search,0
0042207401231706258,Social,0
0042244433222040221,Organic Search > Organic Search,0
0042262131329291540,Referral,0
0042263729224885044,Referral,0
004231285837762453,Social,0
0042327613277965306,Organic Search,0
0042336427349875170,Direct,0
0042464118682245288,Social,0
0042467132180004078,Social,0
0042526521697776820,Organic Search,0
0042582213535913430,Social,0
0042596929178485672,Direct,0
0042623172814552857,Referral > Social > Referral,0
004263569360330517,Organic Search,0
0042641877942080826,Social,0
004270638844396813,Referral,0
0042731858035713745,Social,0
0042816033166051632,Organic Search,0
0042859075418007585,Social,0
004287528301381226,Social,0
0042906520551475977,Referral,0
0042957823384430278,Organic Search,0
0043001081832825636,Paid Search,0
004301325938638628,Social,0
0043023738245185258,Direct,0
0043089248533167614,Organic Search,0
0043128804993596181,Organic Search,0
0043164590583649920,Direct,0
0043167836783445914,Organic Search,0
0043225187335842353,Social,0
0043322330515897169,Social,0
004346215508564609,Social,0
0043591981076623940,Social,0
0043598432321491898,Organic Search,0
004366181731135403,Organic Search,0
004379118554814023,Social,0
0043797717704101281,Social,0
004385478891453997,Organic Search,0
0043877411103185295,Organic Search,0
0043879046978545401,Social,0
0043964070506919145,Organic Search,0
0043970926018225948,Social,0
00440443939459342,Social,0
0044101303741186073,Organic Search,0
0044103812556768982,Social,0
0044132331550835873,Organic Search,0
0044154682171547411,Social,0
0044168970393459312,Social,0
0044230053118731038,Organic Search,0
0044282273953809164,Social,0
0044357958119174944,Organic Search,0
0044365446805049184,Direct,0
004439198446577538,Social,0
0044458545007578008,Social > Social,0
0044472942658678309,Social,0
0044487058324726391,Organic Search,0
004466563901499317,Direct,0
0044666329143874397,Social,0
0044703485989593861,Direct > Direct > Organic Search,0
004471067953080188,Social,0
004475577994856539,Direct,0
0044837250765400461,Organic Search,0
0044864889539900253,Organic Search,0
0044869357011346837,Organic Search,1
0044881647219321965,Direct > Direct > Direct > Organic Search,0
0044899565264102079,Social,0
0044938053628933338,Social,0
0044998063769756758,Organic Search,0
0044998324053446165,Organic Search > Organic Search > Organic Search > Organic Search > Organic Search > Organic Search > Organic Search,0
0045013392860653887,Organic Search,0
0045033934483546568,Organic Search,0
0045165403102709614,Social,0
0045171055694663823,Direct > Direct,0
0045171889267295161,Organic Search,0
0045207345345241272,Social,0
0045252275892717984,Social,0
0045281322662011704,Organic Search,0
004529389398211233,Social,0
0045297516011451747,Organic Search,0
0045304487221046230,Social,0
0045351521561376190,Organic Search,0
0045374375557100824,Organic Search,0
0045379560137828876,Organic Search,0
004539063463989535,Social,0
0045394056562761005,Direct,0
0045417921646651,Referral,0
0045448213871746544,Social,0
0045506615349145956,Organic Search > Organic Search,0
0045512214477468637,Organic Search,0
0045522744197554535,Organic Search,0
0045527180596502000,Paid Search,0
0045602426138767407,Social,0
0045628037521060233,Direct,0
0045701564482358619,Referral,0
0045744578339077310,Social,0
0045772775888638654,Display > Display,0
0045813347261554818,Direct > Direct,0
0045834334416310149,Affiliates,0
0045838010721012736,Social,0
0045849979296389611,Direct,0
004587457165873576,Organic Search,0
0045929282412251070,Organic Search,0
0045945112523611938,Social,0
0045947725480054639,Organic Search,0
0045979423182009269,Social,0
0045981302212667372,Social,0
0045998524012356425,Social,0
0045999868941753750,Referral > Referral > Referral,0
0046026022298307514,Social,0
0046078050629878514,Organic Search,0
0046090883327666797,Organic Search,0
0046105704366110012,Social,0
004613036452965923,Organic Search,0
0046132802718461305,Organic Search,0
0046186158818181144,Organic Search,0
0046197371016127705,Direct,0
0046197536069882900,Social,0
0046222851537366354,Organic Search,0
0046267700885885749,Direct,0
0046279253787613325,Paid Search,0
0046295206502240780,Direct,0
0046324169654971817,Organic Search,0
0046376136432453974,Organic Search,0
0046421417898341430,Organic Search,0
0046465547246202466,Social,0
004652928019650911,Direct > Direct > Direct > Direct > Direct,0
004658101624455741,Social > Social,0
0046649015432912801,Social,0
0046692954819657109,Organic Search,0
0046693082499155626,Social,0
0046761460428179574,Organic Search,0
0046789410265771415,Direct,0
0046799337421100907,Organic Search,0
0046811731888883141,Direct,0
0046921847231741929,Direct,0
0046924610894252248,Organic Search,0
004694314234923407,Social,0
0046984357936651753,Organic Search,0
0046999219488440262,Referral,0
0047010355127763543,Organic Search,0
0047017775976900429,Organic Search,0
0047022630643718138,Social,0
0047064119019485310,Direct > Direct,0
0047079993912980097,Paid Search,0
0047140375639933260,Organic Search,0
0047163674835135666,Social,0
0047219760596701447,Social,0
0047231328212012113,Organic Search,0
0047233308571388964,Organic Search,0
0047252582301127577,Direct,0
0047413795705365182,Referral,0
0047471876951764213,Paid Search,1
0047509547902079820,Direct > Direct > Referral,1
0047552797666520675,Social,0
0047555293850529908,Social > Social,0
0047596645522849485,Direct > Direct,0
0047597331416640198,Referral,0
004760897840162991,Organic Search,0
0047620244787561429,Social,0
0047734885780588248,Organic Search,0
0047739148124735968,Direct,0
0047759586745098292,Organic Search,0
0047788902811115718,Referral,0
0047799178390982353,Organic Search,0
0047810265368578871,Organic Search,0
0047812552876420796,Organic Search,0
0047868538532140235,Direct > Direct > Direct,1
0047884983308429435,Direct,0
0047905549097030639,Organic Search,0
0047929077590468418,Organic Search,0
0047958837381734496,Social,0
004799221942618753,Social,0
0048035460209546306,Organic Search,0
0048179700376850091,Organic Search,0
0048182113009404626,Organic Search,0
0048191284838966311,Social,0
0048211519839643564,Organic Search > Organic Search,0
0048266928949426699,Social,0
004832069341191926,Social,0
0048346228683054750,Direct,0
0048356301274044325,Organic Search > Organic Search > Organic Search,0
0048394077207352725,Organic Search,0
0048403646340702186,Organic Search,0
0048422623840998866,Social,0
0048433123403544037,Direct > Direct,0
0048467036232987168,Social,0
0048496326641119576,Referral,0
0048551758540455333,Social,0
0048601717312447037,Social,0
0048633680642614921,Social,0
0048667306792822022,Social,0
0048672580577937789,Direct,0
0048747653792968711,Organic Search,0
0048774198089675836,Organic Search,0
0048779526424910845,Referral > Referral > Referral > Referral > Referral > Referral > Referral,0
0048818075133950627,Organic Search > Organic Search > Organic Search > Organic Search,0
0048821375877813235,Social,0
0048827742369734861,Organic Search,0
0048844717595988799,Organic Search > Organic Search,0
0048860281721464367,Organic Search > Referral,0
0048866132095780029,Social,0
0048884792594311507,Social,0
0048889668808805656,Organic Search,0
004898762723727844,Social,0
0048991555388561304,Referral,0
0049034544045037627,Organic Search,0
004904830885925565,Affiliates,0
0049049426686534471,Organic Search,0
0049067230758215977,Organic Search,0
0049103871924885173,Social,0
004917001432111255,Social,0
00492304057672860,Social,0
0049231546065210698,Social,0
0049362322390581711,Social > Social > Social,0
0049368010541183776,Direct,0
0049476009817028737,Direct,0
0049507659430304750,Direct,0
0049558776437690276,Direct,0
0049581631009273236,Organic Search > Organic Search > Organic Search,0
